subjID,experimentName,versionName,sequenceName,url,selected_row,windowWidth,windowHeight,screenWidth,screenHeight,startDate,startTime,trial,stimulus_0,stimulus_1,duration,actual_depth_0,actual_depth_1,discrim_choice,trial_RT,log_fixation,log_sceneDuration1,log_mask1,log_sceneDuration2,log_mask2,unitSelection,meanDepth_rating,navigability_rating,rated_stimulus,rating_RT,experimentTime,totalTime,age
293248,DepthScenes,duration_discrimination,discrim_jsons/d0_rotated_dr.json,http://54.173.234.186/DepthDuration/depth_discrimination_MTurk/DepthDiscrim_HTML.html#2,2,1920,937,1920,1080,6-19-2021,14-0-7,1,depth_discrimination_stimuli/002103_2014-06-25_20-00-40_260595134347_rgbf000049-resize_0/002103_2014-06-25_20-00-40_260595134347_rgbf000049-resize_0-target.png,depth_discrimination_stimuli/000692_2014-06-08_13-09-42_260595134347_rgbf000199-resize_2/000692_2014-06-08_13-09-42_260595134347_rgbf000199-resize_2-target.png,1000,4.105,3.661,0,5076,504,998,511,1000,489,feet,,,,,1750188,2115530,33
293248,DepthScenes,duration_discrimination,discrim_jsons/d0_rotated_dr.json,http://54.173.234.186/DepthDuration/depth_discrimination_MTurk/DepthDiscrim_HTML.html#2,2,1920,937,1920,1080,6-19-2021,14-0-7,2,depth_discrimination_stimuli/002468_2014-06-28_20-38-39_260595134347_rgbf000045-resize_1/002468_2014-06-28_20-38-39_260595134347_rgbf000045-resize_1-target.png,depth_discrimination_stimuli/002579_2014-06-24_14-08-03_094959634447_rgbf000061-resize_2/002579_2014-06-24_14-08-03_094959634447_rgbf000061-resize_2-target.png,1000,1.956,2.223125,1,2410,513,1000,500,990,510,feet,,,,,1750188,2115530,33
293248,DepthScenes,duration_discrimination,discrim_jsons/d0_rotated_dr.json,http://54.173.234.186/DepthDuration/depth_discrimination_MTurk/DepthDiscrim_HTML.html#2,2,1920,937,1920,1080,6-19-2021,14-0-7,3,depth_discrimination_stimuli/002039_2014-06-24_20-22-38_260595134347_rgbf000084-resize_1/002039_2014-06-24_20-22-38_260595134347_rgbf000084-resize_1-target.png,depth_discrimination_stimuli/001450_2014-06-19_17-02-03_260595134347_rgbf000203-resize_4/001450_2014-06-19_17-02-03_260595134347_rgbf000203-resize_4-target.png,1000,4.408,4.0106666666667,0,2152,508,1007,495,993,514,feet,,,,,1750188,2115530,33
293248,DepthScenes,duration_discrimination,discrim_jsons/d0_rotated_dr.json,http://54.173.234.186/DepthDuration/depth_discrimination_MTurk/DepthDiscrim_HTML.html#2,2,1920,937,1920,1080,6-19-2021,14-0-7,4,depth_discrimination_stimuli/000943_2014-06-09_19-31-07_260595134347_rgbf000128-resize_1/000943_2014-06-09_19-31-07_260595134347_rgbf000128-resize_1-target.png,depth_discrimination_stimuli/001555_2014-06-20_17-12-10_260595134347_rgbf000065-resize_4/001555_2014-06-20_17-12-10_260595134347_rgbf000065-resize_4-target.png,250,1.9765,1.633,1,1658,508,250,510,240,510,feet,,,,,1750188,2115530,33
293248,DepthScenes,duration_discrimination,discrim_jsons/d0_rotated_dr.json,http://54.173.234.186/DepthDuration/depth_discrimination_MTurk/DepthDiscrim_HTML.html#2,2,1920,937,1920,1080,6-19-2021,14-0-7,5,depth_discrimination_stimuli/000709_2014-06-08_13-51-55_260595134347_rgbf000068-resize_3/000709_2014-06-08_13-51-55_260595134347_rgbf000068-resize_3-target.png,depth_discrimination_stimuli/003587_2014-05-23_16-48-02_094959634447_rgbf002384-resize_2/003587_2014-05-23_16-48-02_094959634447_rgbf002384-resize_2-target.png,1000,1.803,1.357,1,2102,511,1000,500,1000,500,feet,,,,,1750188,2115530,33
293248,DepthScenes,duration_discrimination,discrim_jsons/d0_rotated_dr.json,http://54.173.234.186/DepthDuration/depth_discrimination_MTurk/DepthDiscrim_HTML.html#2,2,1920,937,1920,1080,6-19-2021,14-0-7,6,depth_discrimination_stimuli/002136_2014-06-25_21-18-03_260595134347_rgbf000109-resize_3/002136_2014-06-25_21-18-03_260595134347_rgbf000109-resize_3-target.png,depth_discrimination_stimuli/000469_2014-06-09_19-42-10_260595134347_rgbf000081-resize_1/000469_2014-06-09_19-42-10_260595134347_rgbf000081-resize_1-target.png,1000,1.957,1.652,1,2845,518,990,509,1001,498,feet,,,,,1750188,2115530,33
293248,DepthScenes,duration_discrimination,discrim_jsons/d0_rotated_dr.json,http://54.173.234.186/DepthDuration/depth_discrimination_MTurk/DepthDiscrim_HTML.html#2,2,1920,937,1920,1080,6-19-2021,14-0-7,7,depth_discrimination_stimuli/002344_2014-06-28_20-06-29_260595134347_rgbf000030-resize_1/002344_2014-06-28_20-06-29_260595134347_rgbf000030-resize_1-target.png,depth_discrimination_stimuli/002509_2014-06-24_13-19-22_094959634447_rgbf000077-resize_0/002509_2014-06-24_13-19-22_094959634447_rgbf000077-resize_0-target.png,1000,1.5795,1.3065,1,3944,516,990,510,995,505,feet,,,,,1750188,2115530,33
293248,DepthScenes,duration_discrimination,discrim_jsons/d0_rotated_dr.json,http://54.173.234.186/DepthDuration/depth_discrimination_MTurk/DepthDiscrim_HTML.html#2,2,1920,937,1920,1080,6-19-2021,14-0-7,8,depth_discrimination_stimuli/002464_2014-06-28_20-36-57_260595134347_rgbf000029-resize_0/002464_2014-06-28_20-36-57_260595134347_rgbf000029-resize_0-target.png,depth_discrimination_stimuli/000409_2014-06-04_19-23-33_260595134347_rgbf000067-resize_0/000409_2014-06-04_19-23-33_260595134347_rgbf000067-resize_0-target.png,250,3.9525,3.7335,0,1944,516,250,490,260,489,feet,,,,,1750188,2115530,33
293248,DepthScenes,duration_discrimination,discrim_jsons/d0_rotated_dr.json,http://54.173.234.186/DepthDuration/depth_discrimination_MTurk/DepthDiscrim_HTML.html#2,2,1920,937,1920,1080,6-19-2021,14-0-7,9,depth_discrimination_stimuli/003048_2014-06-15_13-49-43_094959634447_rgbf000150-resize_1/003048_2014-06-15_13-49-43_094959634447_rgbf000150-resize_1-target.png,depth_discrimination_stimuli/002444_2014-06-28_20-32-08_260595134347_rgbf000027-resize_0/002444_2014-06-28_20-32-08_260595134347_rgbf000027-resize_0-target.png,250,4.0035,4.389,0,2105,506,260,490,260,499,feet,,,,,1750188,2115530,33
293248,DepthScenes,duration_discrimination,discrim_jsons/d0_rotated_dr.json,http://54.173.234.186/DepthDuration/depth_discrimination_MTurk/DepthDiscrim_HTML.html#2,2,1920,937,1920,1080,6-19-2021,14-0-7,10,depth_discrimination_stimuli/002630_2014-06-24_14-47-50_094959634447_rgbf000055-resize_1/002630_2014-06-24_14-47-50_094959634447_rgbf000055-resize_1-target.png,depth_discrimination_stimuli/001449_2014-06-19_17-01-27_260595134347_rgbf000116-resize_2/001449_2014-06-19_17-01-27_260595134347_rgbf000116-resize_2-target.png,1000,3.0095,3.452,1,2090,505,1000,509,1001,490,feet,,,,,1750188,2115530,33
